hillnumber,hillname,name_kw,source_kw,region,parent,classification,metres,feet,gridref,bigsquareX,Easting,bigsquareY,Northing,gridref10,colgridref,colheight,drop,feature,observations,survey,revision,comments,map50,map25,xcoord,ycoord,latitude,longitude,country,climbed,tumponly,Ma,Ma=,Hu,Hu=,M,MT,Mur,F,C,CT,CTM,CTC,G,GT,GTM,GTC,GTG,GTH,D,DT,DN,Hew,N,Dil,VL,A,Tu,Sim,5,5D,5H,5M,4,3,2,1,0,sMa,sHu,sMur,sCT,sGT,sHew,s5,s5D,s5H,s5M,s4,W,WO,B,Sy,Fel,CoH,CoU,CoA,CoL,SIB,xMT,xC,xG,xN,xDT,O,Un,BL,Bg,Ca,Bin,T100,P600,P500
5622,Pared y Cefn-hir,,,30F,2137,"Hu,3,sMa",383,1257,SH661148,2,266100,3,314800,SH 66199 14885,SH 65822 14423,233.6,149.4,pointed rock,ground 40m NNE at SH 66219 14919 is 6cm lower; Bryn Brith (hill 2156) is 9cm lower,Leica NA730/530 & GS15,2012-12-10,"Twinning with hill 2156 (Bryn Brith, SH664153) removed. Alternative col at SH 66361 14418",124,23W,266196,314881,52.71501,-3.982263,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7528,Craig y Llyn Hywel,,,30D,2056,s5,558,1831,SH661267,2,266100,3,326700,SH 66164 26790,SH662266,538,20,outcrop,,obvious summit,2011-11-27,,124,18W,266161,326786,52.821959,-3.987648,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7540,Moel Morwynion SW Top,,,30D,2074,4,497.1,1631,SH661303,2,266100,3,330300,SH 66185 30321,SH662304,465.3,31.8,rock,rock 120m SW at SH 66129 30217 is 0.8m lower,Trimble GeoXH 6000,2014-11-04,,124,18W,266182,330317,52.853688,-3.988785,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14685,Pen Pant-yr-on,,,30F,2151,2,246,807,SN661997,2,266100,2,299700,,SN664998,216,30,,,,2012-12-05,,135,23W,266100,299700,52.578594,-3.97752,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15485,Pen Gelynen-goch,,,31C,2211,1,148,486,SN661272,2,266100,2,227200,,SN676289,76,72,,,,2012-01-20,,146,186,266100,227200,51.927173,-3.948757,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18220,The Head,,,40,2889,1,138,453,SS661181,2,266100,1,118100,,SS653187,90,48,,,,2012-01-20,,180,127,266100,118100,50.946734,-3.907462,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18953,Pen y Foel,,,30D,2068,2,214,702,SH661396,2,266100,3,339600,,SH663397,184,30,,,,2014-09-15,New Tump September 2014,124,18W,266100,339600,52.937061,-3.993829,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1966,Carnedd Dafydd,,,30B,1965,"Hu,F,Sim,Hew, N",1044,3425,SH662630,2,266200,3,363000,SH 66286 63049,SH680636,933,111,cairn,rocks 30m SE at SH 66314 63034 are 30cm lower; cairn 65m ESE at SH 66352 63041 is 1m lower; note summit cairn may be on man-made structure,Abney level,2009-11-20,,115,17W,266283,363046,53.147738,-4.000839,W,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
7503,Cerrig Cochion,,,30B,2006,s5,550,1804,SH662510,2,266200,3,351000,SH 66255 51066,SH661510,527,23,cairn on rocky outcrop by path,there are several cairns in the vicinity of the summit,obvious summit,2011-11-27,,115,17W,266252,351063,53.040078,-3.996311,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14837,Farchynys,,,30D,2056,0,73,239,SH662180,2,266200,3,318000,,SH662186,4,69,,,,2012-12-05,,124,18W 23W,266200,318000,52.743032,-3.983476,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18105,Oxford Down,,,40,2889,1,189,620,SS662287,2,266200,1,128700,,SS644289,149,40,,,,2012-08-27,,180,127,266200,128700,51.042025,-3.909948,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,Drosgl,,,30B,1965,"Sim,Hew,N",756.9,2483,SH663679,2,266300,3,367900,SH 66388 67987,SH 6678 6781,720.2,36.6,small cairn south of old burial mound,,Trimble GeoXH 6000,2014-10-04,,115,17W,266385,367984,53.192125,-4.001379,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2017,Ysgafell Wen North Top,,,30B,2006,"Sim,Hew,N",669,2195,SH663485,2,266300,3,348500,SH 66352 48540,SH663483,636,33,cairn,,obvious summit,2001-10-28,,115,17W,266349,348537,53.017409,-3.993818,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2020,Ysgafell Wen Far North Top,,,30B,2006,N,656,2152,SH663487,2,266300,3,348700,SH 66388 48775,SH663486,641,15,cairn on rocky pinnacle,,obvious summit,2012-08-15,,115,17W,266385,348772,53.019529,-3.993379,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064,Crib-y-rhiw,,,30D,2056,"N,sHew",679,2228,SH663248,2,266300,3,324800,SH 66373 24873,SH661252,652,27,small pile of stones at SE end of ridge,,,2012-08-15,,124,18W,266370,324869,52.804788,-3.983764,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
3394,Moel Morwynion,,,30D,2074,5,518.4,1701,SH663306,2,266300,3,330600,SH 66366 30625,SH666308,468,50,SSE end of 30m rock ridge,cairn 18m NNW at SH 66355 30638 not highest point,Abney level/Trimble GeoXH 6000,2014-11-04,,124,18W,266363,330621,52.856464,-3.986224,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5625,Tryfan Far South Peak,,,30B,1977,Un,830.8,2726,SH663591,2,266300,3,359100,SH 66329 59116,SH 66320 59163,817.7,13.1,rock tor,this is S summit; N summit 30m N is 0.012m lower,Leica NA730/530,2010-05-06,Insufficient drop for Nuttall (surveyed),115,17W,266326,359113,53.112416,-3.998556,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15734,Pen y Lan,,,32B,2279,2,268,879,SN663206,2,266300,2,220600,,SN669211,236,32,,,,2012-01-20,,159,186,266300,220600,51.867915,-3.94329,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1977,Tryfan,,,30B,,"Ma,F,Sim,Hew, N",917.5,3010,SH664593,2,266400,3,359300,SH 66408 59390,SH661588,727,191,Adam,,Leica 530,2010-06-28,,115,17W,266405,359387,53.114898,-3.997491,W,,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2062,Rhinog Fach,,,30D,2056,"Hu,Sim,Hew,N, sMa",712,2336,SH664270,2,266400,3,327000,SH 66487 27027,SH665265,565,147,cairn,,,2001-10-28,,124,18W,266484,327023,52.824169,-3.982954,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2156,Bryn Brith,,,30F,2137,3,382.9,1256,SH664153,2,266400,3,315300,SH 66452 15357,SH665152,342,41,small cairn,small cairn 45m SW is 20cm lower; Pared y Cefn-hir (hill 5622) is 9cm higher,Leica NA730/GS15,2013-02-02,"Twinning with hill 5622 (Pared y Cefn-hir, SH663149) is removed",124,23W,266449,315353,52.719312,-3.978713,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2280,Mynydd y Betws,,,32B,,"Ma,3,CoU",373,1224,SN664094,2,266400,2,209400,,SN699095,168,205,,,,2009-06-08,,159,165 178,266400,209400,51.767297,-3.937515,W,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3370,Craig Wion,,,30D,2074,5,565.6,1856,SH664319,2,266400,3,331900,SH 66426 31954,SH 6575 3291,485.4,80.2,small neat cairn on rock,,obvious summit/Trimble GeoXH 6000,2014-10-19,,124,18W,266423,331950,52.868419,-3.985879,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15242,Pen Lan-dolau,,,31C,2203,2,285,935,SN664423,2,266400,2,242300,,SN668435,215,70,,,,2012-01-20,,146,186,266400,242300,52.062928,-3.950284,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15341,Cefn-erglodd,,,31A,2166,2,235,771,SN664913,2,266400,2,291300,,SN668913,193,42,,,,2012-01-20,,135,23W,266400,291300,52.503198,-3.969713,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15546,The Park,,,31A,2166,0,82,269,SN664936,2,266400,2,293600,,SN664932,42,40,,,,2015-03-21,,135,23W,266400,293600,52.523863,-3.970638,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17946,Bratton Down,,,40,2889,3,330,1083,SS664392,2,266400,1,139200,SS 66408 39221,SS660416,295,35,no feature: ground in solar array,ground near covered reservoir 130m W at SS 66283 39244 may be as high,,2012-01-20,,180,9W,266405,139215,51.136578,-3.910912,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,Craig-y-llyn,,,30F,2137,"Hu,Sim,Hew,N",622,2041,SH665119,2,266500,3,311900,SH 66528 11977,SH669127,486,136,no feature,,,2009-11-20,,124,23W,266525,311973,52.688964,-3.976215,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2160,Gamallt,,,30F,,"Ma,2",288,945,SH665067,2,266500,3,306700,SH 66552 06766,SH642050,82,206,"rocky, heathery knoll",in clearing of trees 70m SW of high point of fence,obvious summit,2012-12-10,,124,23W,266549,306762,52.642152,-3.973749,W,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7536,Moel Morwynion NE Top,,,30D,2074,4,499.5,1639,SH665310,2,266500,3,331000,SH 66568 31008,SH666312,469.2,30.3,large erratic boulder,rock 40m NNW at SH 66552 31048 is 0.6m lower,Trimble GeoXH 6000,2014-10-19,New Tump September 2014,124,18W,266565,331004,52.859955,-3.983383,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7779,Assycombe Hill,,,40,2877,4,497,1631,SX665820,2,266500,0,082000,,SX655815,441,56,,,,2011-11-27,,191,28N,266500,82000,50.622371,-3.888648,E,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14732,Pen Pant-yr-on South Top,,,30F,2151,2,210,689,SN665993,2,266500,2,299300,,SN667997,178,32,,,,2012-01-20,,135,23W,266500,299300,52.575099,-3.971459,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17960,South Down,,,40,2889,2,298,978,SS665459,2,266500,1,145900,,SS669457,266,32,,,,2014-10-30,,180,9W,266500,145900,51.196676,-3.912042,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18683,Bryn y Gregennen,,,30F,2137,2,280,919,SH665139,2,266500,3,313900,,SH668142,249,31,,,,2012-12-05,,124,23W,266500,313900,52.706271,-3.977368,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,Ysgafell Wen,,,30B,2006,"Sim,Hew,N",672,2205,SH666481,2,266600,3,348100,SH 66699 48126,SH668478,615,57,cairn on outcrop,Top 140m WSW at SH 66561 48092 is about 0.75m lower,Abney level,2001-10-28,,115,17W,266696,348123,53.013776,-3.988478,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
14825,Coed-y-garth,,,30F,2137,0,91,299,SH666171,2,266600,3,317100,,SH668170,26,65,,,,2012-12-05,possible twin at SH667172,124,18W 23W,266600,317100,52.735045,-3.977189,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17510,Riddon Ridge,,,40,2877,3,380,1247,SX666763,2,266600,0,076300,,SX667782,338,42,,,,2012-01-20,,191,28N 28S,266600,76300,50.571161,-3.885188,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5203,Banc Mynyddgorddu,,,31A,2169,"Hu,3",312,1024,SN667866,2,266700,2,286600,,SN674859,197,115,,,,2009-06-08,,135,213,266700,286600,52.461043,-3.963415,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7502,Craig Stwlan,,,30B,1994,s5,568,1864,SH667446,2,266700,3,344600,SH 66740 44658,SH667447,548,20,rock outcrop,,obvious summit,2011-11-27,,124,18W,266737,344655,52.98263,-3.986436,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7574,Mynydd Tan-y-coed,,,30F,2151,4,491,1611,SH667048,2,266700,3,304800,SH 66772 04831,SH678047,438,53,cairn by fence corner,,,2013-02-02,,135,23W,266769,304827,52.624821,-3.969718,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15740,Carreg Cennen,,,32B,2279,2,266,873,SN667190,2,266700,2,219000,,SN669194,229,37,,,,2014-05-17,,159,12W 186,266700,219000,51.853634,-3.936866,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17513,Ugborough Beacon,,,40,2877,3,378,1240,SX667591,2,266700,0,059100,SX 66753 59113,SX661595,344,34,rock tor,Beacon Rocks 90m ENE at SX 66837 59152 are probably lower,,2012-01-20,,202,20W 28S,266750,59107,50.416658,-3.876932,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17953,Mockham Down,,,40,2889,3,312,1024,SS667357,2,266700,1,135700,SS 66786 35799,SS665362,268,44,no feature,flat summit area,,2012-01-20,,180,9W,266783,135793,51.105911,-3.904247,E,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14882,Carn Fawr,,,31C,2203,4,478,1568,SN668502,2,266800,2,250200,,SN682512,426,52,,,,2015-03-21,,146,199,266800,250200,52.13401,-3.947542,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14910,Crug,,,31C,2203,4,463,1519,SN668531,2,266800,2,253100,,SN677528,426,37,,,,2015-03-21,,146,199,266800,253100,52.160068,-3.94868,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15414,Y Foel,,,31A,2166,1,192,630,SN668929,2,266800,2,292900,,SN675923,153,39,,,,2012-01-20,,135,23W,266800,292900,52.517671,-3.964465,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18690,Allt y Bwllfa,,,31C,2211,2,216,709,SN668391,2,266800,2,239100,,SN665399,179,37,,,,2012-12-05,,146,186,266800,239100,52.034271,-3.943205,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7870,Foel Ddu,,,30B,1994,s5,590,1936,SH669460,2,266900,3,346000,SH 66973 46029,SH669457,566,24,grassy knoll,rock outcrop 80m S at SH 66962 45948 and outcrop 100m S at SH 66981 45926 could be as high,,2012-05-08,New Subdewey found April 2012,115,17W,266970,346026,52.995005,-3.983532,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14744,Pant Eidal,,,30F,2151,2,202,663,SN669983,2,266900,2,298300,,SN663983,172,30,,,,2012-12-05,,135,23W,266900,298300,52.566212,-3.965159,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14792,Cefn-cynhafal,,,30F,2151,1,141,463,SN670990,2,267000,2,299000,,SN667986,106,35,,,,2013-04-25,Deleted and reinstated Apr 2013,135,23W,267000,299000,52.572526,-3.963965,W,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,Moel Druman,,,30B,2006,"Sim,Hew,N",676,2218,SH671476,2,267100,3,347600,SH 67161 47645,SH674475,615,61,rocky outcrop N of fence,ground 14m W and just S of fence is 0.3m lower,Abney level,2001-10-28,,115,17W,267158,347642,53.00957,-3.981398,W,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2287,Kilvey Hill,,,32B,2284,"Hu,1,sMa",193,633,SS671940,2,267100,1,194000,,SS701974,53,140,,,,2001-10-28,,159,165,267100,194000,51.629076,-3.921503,W,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
